id,date,crypto,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,finbert_positive,finbert_negative,final_finbert,fama_french
112,2022-07-05 12:55:34.120143+02,bitcoin,https://www.zerohedge.com/crypto/july-4th-bitcoin-sovereignty-declaring-your-own-financial-independence-day,"","July 4th , Bitcoin , & Sovereignty : Declaring Your Own Financial Independence Day",20220704T194500Z,https://assets.zerohedge.com/s3fs-public/styles/16_9_max_700/public/2022-07/2022-07-03_15-15-12.jpg?itok=k2YBE--C,zerohedge.com,English,United States,0.007,0.002,0.007,0
113,2022-07-05 12:55:34.121143+02,bitcoin,https://www.orfonline.org/expert-speak/106253/,https://www.orfonline.org/expert-speak/106253/?amp,The Bitcoin business : Securing India strategic interests,20220704T181500Z,https://www.orfonline.org/wp-content/uploads/2022/07/GettyImages-1319662239-scaled.jpg,orfonline.org,English,India,0.882,0.002,0.882,0
114,2022-07-05 12:55:34.123144+02,bitcoin,https://www.marketwatch.com/articles/bitcoin-prices-stock-market-closed-51656929531,"","Bitcoin Prices Struggle Below $20 , 000 . Why Tuesday Could Bring a Bigger Move . ",20220704T123000Z,https://images.barrons.com/im-574517/social,marketwatch.com,English,United States,0.005,0.041,-0.041,0
115,2022-07-05 12:55:34.126143+02,bitcoin,https://www.albawaba.com/business/crypto-prices-today-bitcoin-holds-19k-levels-1483015,https://www.albawaba.com/amp/business/crypto-prices-today-bitcoin-holds-19k-levels-1483015,Crypto Prices Today : Bitcoin Holds On to $19K Levels,20220704T221500Z,https://www.albawaba.com/sites/default/files/styles/default/public/2022-07/shutterstock_650811631.jpg?itok=HX_Z4340,albawaba.com,English,Israel,0.989,0.002,2,0
116,2022-07-05 12:55:34.128143+02,bitcoin,https://www.today.ng/business/cryptocurrency/bitcoin-price-tops-20000-whale-bought-btc-confirms-support,https://www.today.ng/business/cryptocurrency/bitcoin-price-tops-20000-whale-bought-btc-confirms-support/amp,"Bitcoin price tops $20 , 000 as whale bought BTC confirms support",20220704T184500Z,https://www.today.ng/wp-content/uploads/2022/06/30085818.jpeg,today.ng,English,Nigeria,0.99,0.001,2,0
117,2022-07-05 12:55:34.130229+02,bitcoin,https://www.bnnbloomberg.ca/bitcoin-hints-at-a-bottom-but-it-may-be-different-this-time-1.1787523,https://www.bnnbloomberg.ca/bitcoin-hints-at-a-bottom-but-it-may-be-different-this-time-1.1787523.amp.html,"Bitcoin hints at a bottom , but it may be different this time",20220704T150000Z,http://www.bnnbloomberg.ca/polopoly_fs/1.1787528!/fileimage/httpImage/image.jpg_gen/derivatives/landscape_620/bitcoin.jpg,bnnbloomberg.ca,English,Canada,0.009,0.359,-0.359,0
118,2022-07-05 12:55:47.961768+02,solana,https://www.economywatch.com/news/next-cryptocurrency-to-explode,"",Next Cryptocurrency to Explode - Economy Watch,20220704T160000Z,https://www.economywatch.com/wp-content/uploads/2022/06/next-cryptocurrency-to-explode.jpg,economywatch.com,English,China,0.004,0.003,0.004,0
119,2022-07-05 12:55:47.963761+02,solana,https://forextv.com/bitcoin-news/cryptocurrencies-price-prediction-ethereum-solana-bitcoin-american-wrap-04-july/,https://forextv.com/bitcoin-news/cryptocurrencies-price-prediction-ethereum-solana-bitcoin-american-wrap-04-july/amp/,"Cryptocurrencies Price Prediction : Ethereum , Solana & Bitcoin – American Wrap 04 July",20220704T231500Z,"",forextv.com,English,United States,0.007,0.002,0.007,0
120,2022-07-05 12:55:47.964761+02,solana,https://www.albawaba.com/business/crypto-prices-today-bitcoin-holds-19k-levels-1483015,https://www.albawaba.com/amp/business/crypto-prices-today-bitcoin-holds-19k-levels-1483015,Crypto Prices Today : Bitcoin Holds On to $19K Levels,20220704T221500Z,https://www.albawaba.com/sites/default/files/styles/default/public/2022-07/shutterstock_650811631.jpg?itok=HX_Z4340,albawaba.com,English,Israel,0.989,0.002,2,0
121,2022-07-05 12:55:47.9664+02,solana,https://www.businesstoday.in/crypto/story/crypto-markets-in-red-solana-dogecoin-rises-marginally-340165-2022-07-04,https://www.businesstoday.in/amp/crypto/story/crypto-markets-in-red-solana-dogecoin-rises-marginally-340165-2022-07-04,"Crypto markets in red ; Solana , Dogecoin rise marginally",20220704T074500Z,https://akm-img-a-in.tosshub.com/businesstoday/images/story/202207/markets-sixteen_nine.jpg,businesstoday.in,English,India,0.959,0.002,2,0
122,2022-07-05 12:55:47.967417+02,solana,https://www.businesstoday.in/crypto/story/crypto-markets-in-red-solana-dogecoin-rise-marginally-340165-2022-07-04,https://www.businesstoday.in/amp/crypto/story/crypto-markets-in-red-solana-dogecoin-rise-marginally-340165-2022-07-04,"Crypto markets in red ; Solana , Dogecoin rise marginally",20220704T041500Z,https://akm-img-a-in.tosshub.com/businesstoday/images/story/202207/markets-sixteen_nine.jpg,businesstoday.in,English,India,0.959,0.002,2,0
123,2022-07-05 12:55:47.969416+02,solana,https://www.indiatoday.in/business/story/bitcoin-price-crashes-below-20-000-cryptocurrency-market-in-red-1969996-2022-07-04,https://www.indiatoday.in/amp/business/story/bitcoin-price-crashes-below-20-000-cryptocurrency-market-in-red-1969996-2022-07-04,"Bitcoin price crashes below $20 , 000 , cryptocurrency market in red",20220704T110000Z,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202207/6SAMNTRT7VOPROLBF6PSNBNXIU_0-647x363.jpeg?b19sFDLim6_zZ8bC3QhB77DYDxq8JUAY,indiatoday.in,English,India,0.002,0.986,-2,0
124,2022-07-05 12:55:47.970416+02,solana,https://www.forexlive.com/Education/bitcoin-too-early-to-buy-20220704/,https://www.forexlive.com/education/bitcoin-too-early-to-buy-20220704/amp/,Bitcoin : too early to buy,20220704T110000Z,https://images.forexlive.com/images/BTC%20winter_id_766b7e88-d8d0-4e20-997d-2276e3adafe9_size900.jpg?v=1656931647644,forexlive.com,English,Greece,0.006,0.003,0.006,0
125,2022-07-05 12:55:47.972246+02,solana,https://siliconangle.com/2022/07/03/cryptocurrency-hedge-fund-three-arrows-capital-files-chapter-15-bankruptcy/,"",Cryptocurrency hedge fund Three Arrows Capital files for Chapter 15 bankruptcy,20220704T034500Z,https://d15shllkswkct0.cloudfront.net/wp-content/blogs.dir/1/files/2021/01/calculator-1680905_1280.jpg,siliconangle.com,English,United States,0.003,0.985,-2,0
126,2022-07-05 12:55:47.97475+02,solana,https://www.afr.com/technology/depression-like-crashes-inevitable-without-crypto-controls-expert-20220703-p5ayps,"",Cryptocurrencies : Depression - like crashes inevitable without crypto controls : expert,20220704T214500Z,https://static.ffx.io/images/$zoom_0.4485%2C$multiply_2%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_491/t_crop_custom/c_scale%2Cw_800%2Cq_88%2Cf_jpg/t_afr_no_label_no_age_social_wm/20288038c6d4f2f493cedffe7bda54fc29ebdb31,afr.com,English,Australia,0.006,0.39,-0.39,0
127,2022-07-05 12:59:31.515123+02,solana,https://www.economywatch.com/news/next-cryptocurrency-to-explode,"",Next Cryptocurrency to Explode - Economy Watch,20220704T160000Z,https://www.economywatch.com/wp-content/uploads/2022/06/next-cryptocurrency-to-explode.jpg,economywatch.com,English,China,0.004,0.003,0.004,0
128,2022-07-05 12:59:31.517128+02,solana,https://forextv.com/bitcoin-news/cryptocurrencies-price-prediction-ethereum-solana-bitcoin-american-wrap-04-july/,https://forextv.com/bitcoin-news/cryptocurrencies-price-prediction-ethereum-solana-bitcoin-american-wrap-04-july/amp/,"Cryptocurrencies Price Prediction : Ethereum , Solana & Bitcoin – American Wrap 04 July",20220704T231500Z,"",forextv.com,English,United States,0.007,0.002,0.007,0
129,2022-07-05 12:59:31.519128+02,solana,https://www.albawaba.com/business/crypto-prices-today-bitcoin-holds-19k-levels-1483015,https://www.albawaba.com/amp/business/crypto-prices-today-bitcoin-holds-19k-levels-1483015,Crypto Prices Today : Bitcoin Holds On to $19K Levels,20220704T221500Z,https://www.albawaba.com/sites/default/files/styles/default/public/2022-07/shutterstock_650811631.jpg?itok=HX_Z4340,albawaba.com,English,Israel,0.989,0.002,2,0
130,2022-07-05 12:59:31.520128+02,solana,https://www.businesstoday.in/crypto/story/crypto-markets-in-red-solana-dogecoin-rises-marginally-340165-2022-07-04,https://www.businesstoday.in/amp/crypto/story/crypto-markets-in-red-solana-dogecoin-rises-marginally-340165-2022-07-04,"Crypto markets in red ; Solana , Dogecoin rise marginally",20220704T074500Z,https://akm-img-a-in.tosshub.com/businesstoday/images/story/202207/markets-sixteen_nine.jpg,businesstoday.in,English,India,0.959,0.002,2,0
131,2022-07-05 12:59:31.522128+02,solana,https://www.businesstoday.in/crypto/story/crypto-markets-in-red-solana-dogecoin-rise-marginally-340165-2022-07-04,https://www.businesstoday.in/amp/crypto/story/crypto-markets-in-red-solana-dogecoin-rise-marginally-340165-2022-07-04,"Crypto markets in red ; Solana , Dogecoin rise marginally",20220704T041500Z,https://akm-img-a-in.tosshub.com/businesstoday/images/story/202207/markets-sixteen_nine.jpg,businesstoday.in,English,India,0.959,0.002,2,0
132,2022-07-05 12:59:31.524129+02,solana,https://www.indiatoday.in/business/story/bitcoin-price-crashes-below-20-000-cryptocurrency-market-in-red-1969996-2022-07-04,https://www.indiatoday.in/amp/business/story/bitcoin-price-crashes-below-20-000-cryptocurrency-market-in-red-1969996-2022-07-04,"Bitcoin price crashes below $20 , 000 , cryptocurrency market in red",20220704T110000Z,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202207/6SAMNTRT7VOPROLBF6PSNBNXIU_0-647x363.jpeg?b19sFDLim6_zZ8bC3QhB77DYDxq8JUAY,indiatoday.in,English,India,0.002,0.986,-2,0
133,2022-07-05 12:59:31.525128+02,solana,https://www.forexlive.com/Education/bitcoin-too-early-to-buy-20220704/,https://www.forexlive.com/education/bitcoin-too-early-to-buy-20220704/amp/,Bitcoin : too early to buy,20220704T110000Z,https://images.forexlive.com/images/BTC%20winter_id_766b7e88-d8d0-4e20-997d-2276e3adafe9_size900.jpg?v=1656931647644,forexlive.com,English,Greece,0.006,0.003,0.006,0
134,2022-07-05 12:59:31.526128+02,solana,https://siliconangle.com/2022/07/03/cryptocurrency-hedge-fund-three-arrows-capital-files-chapter-15-bankruptcy/,"",Cryptocurrency hedge fund Three Arrows Capital files for Chapter 15 bankruptcy,20220704T034500Z,https://d15shllkswkct0.cloudfront.net/wp-content/blogs.dir/1/files/2021/01/calculator-1680905_1280.jpg,siliconangle.com,English,United States,0.003,0.985,-2,0
135,2022-07-05 12:59:31.527128+02,solana,https://www.afr.com/technology/depression-like-crashes-inevitable-without-crypto-controls-expert-20220703-p5ayps,"",Cryptocurrencies : Depression - like crashes inevitable without crypto controls : expert,20220704T214500Z,https://static.ffx.io/images/$zoom_0.4485%2C$multiply_2%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_491/t_crop_custom/c_scale%2Cw_800%2Cq_88%2Cf_jpg/t_afr_no_label_no_age_social_wm/20288038c6d4f2f493cedffe7bda54fc29ebdb31,afr.com,English,Australia,0.006,0.39,-0.39,0
136,2022-07-06 13:17:18.034949+02,bitcoin,https://www.forbes.com/sites/billybambrough/2022/07/05/wolf-of-wall-street-issues-almost-certain-bitcoin-and-crypto-price-prediction-as-ethereum-bnb-xrp-solana-cardano-and-dogecoin-bounce/,https://www.forbes.com/sites/billybambrough/2022/07/05/wolf-of-wall-street-issues-almost-certain-bitcoin-and-crypto-price-prediction-as-ethereum-bnb-xrp-solana-cardano-and-dogecoin-bounce/amp/,"  Almost Certain   Wolf Of Wall Street  Issues Bullish Bitcoin And Crypto Price Prediction As Ethereum , BNB , XRP , Solana , Cardano And Dogecoin Bounce",20220705T143000Z,https://imageio.forbes.com/specials-images/imageserve/60585d3d60d1b3bd4a7ca8ff/0x0.jpg?format=jpg,forbes.com,English,United States,0.99,0.002,2,0
137,2022-07-06 13:17:18.03995+02,bitcoin,https://www.lexology.com/library/detail.aspx?g=fce5951d-c3b9-41e4-b637-fff09dc5746b,"",United States : Grayscale Appeals to DC Circuit on SEC Denial of Bitcoin ETP,20220705T211500Z,"",lexology.com,English,United States,0.003,0.973,-2,0
138,2022-07-06 13:17:18.044953+02,bitcoin,https://cointelegraph.com/news/bitcoin-exchange-outflows-surge-as-not-your-keys-not-your-crypto-comes-back-into-fashion,https://cointelegraph.com/news/bitcoin-exchange-outflows-surge-as-not-your-keys-not-your-crypto-comes-back-into-fashion/amp,"Bitcoin exchange outflows surge as  not your keys , not your crypto  comes back into fashion",20220705T231500Z,https://images.cointelegraph.com/images/1200_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjItMDcvZGE3MDdmNTgtNzA4MC00MmI2LWIwMWQtODEyOWM5YjYzM2I0LmpwZw==.jpg,cointelegraph.com,English,China,0.261,0.003,0.261,0
139,2022-07-06 13:17:18.048865+02,bitcoin,https://www.marketwatch.com/story/bitcoin-miners-struggle-with-cryptos-price-decline-rising-energy-costs-and-increase-in-mining-difficulty-11657032923,https://www.marketwatch.com/amp/story/bitcoin-miners-struggle-with-cryptos-price-decline-rising-energy-costs-and-increase-in-mining-difficulty-11657032923,"Bitcoin miners struggle with crypto price decline , rising energy costs , and increase in mining difficulty",20220705T154500Z,https://images.mktw.net/im-498487/social,marketwatch.com,English,United States,0.003,0.859,-0.859,0
140,2022-07-06 13:17:18.052864+02,bitcoin,https://markets.businessinsider.com/news/currencies/bitcoin-miners-energy-costs-oil-gas-inflation-prices-bankruptcy-risk-2022-7,https://markets.businessinsider.com/news/currencies/bitcoin-miners-energy-costs-oil-gas-inflation-prices-bankruptcy-risk-2022-7?amp,"Bitcoin Miners Are  Fighting to Survive  Amid Energy Spike , Crypto Crash",20220705T204500Z,https://i.insider.com/62c48a5dd3ac7e00197b04f4?&format=jpeg,markets.businessinsider.com,English,United States,0.008,0.541,-0.541,0
141,2022-07-06 13:17:18.056864+02,bitcoin,https://article.wn.com/view/2022/07/05/Market_Watch_Bitcoin_Tests_20K_as_Crypto_Markets_Add_50_Bill/,"",Market Watch : Bitcoin Tests $20K as Crypto Markets Add $50 Billion in a Day,20220705T160000Z,https://ecdn2.wn.com/o25/ph/img/1c/92/671fb73719356bf27d3500ac4627-grande.jpg,article.wn.com,English,United States,0.99,0.002,2,0
142,2022-07-06 13:17:18.064471+02,bitcoin,https://economictimes.indiatimes.com/markets/cryptocurrency/deutsche-bank-sees-bitcoin-at-28k-is-40-rally-possible-amid-slumber/articleshow/92680789.cms,https://m.economictimes.com/markets/cryptocurrency/deutsche-bank-sees-bitcoin-at-28k-is-40-rally-possible-amid-slumber/amp_articleshow/92680789.cms,bitcoin prices : Deutsche Bank sees Bitcoin at $28K ! Is 40 % rally possible amid slumber ? ,20220705T134500Z,"https://img.etimg.com/thumb/msid-92680891,width-1070,height-580,imgsize-51940,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,0.024,0.002,0.024,0
143,2022-07-06 13:17:18.068487+02,bitcoin,https://www.eadt.co.uk/news/business/first-suffolk-business-accepting-bitcoin-9121748,"",Suffolk first Bitcoin payment made in Metfield cafe | East Anglian Daily Times,20220705T183000Z,https://images.cm.archant.co.uk/service/social-media-image/1850338/9121826/1/6217250-2/CB%20BITCOIN%20PAYMENTS%20AT%20THE%20JUNGLE%20ROOM%20METFIELD%20JULY%202022%20(4).jpg,eadt.co.uk,English,United Kingdom,0.989,0.002,2,0
144,2022-07-06 13:17:18.073487+02,bitcoin,https://www.businesstoday.in/crypto/story/deutsche-bank-predicts-upside-on-bitcoin-what-do-others-think-340390-2022-07-05,https://www.businesstoday.in/amp/crypto/story/deutsche-bank-predicts-upside-on-bitcoin-what-do-others-think-340390-2022-07-05,Deutsche Bank predicts upside on Bitcoin ; what do others think ? ,20220705T130000Z,https://akm-img-a-in.tosshub.com/businesstoday/images/story/202207/images_6-sixteen_nine.jpeg,businesstoday.in,English,India,0.003,0.005,-0.005,0
145,2022-07-06 13:17:18.078576+02,bitcoin,https://www.tweaktown.com/news/87230/bitcoin-price-spikes-up-to-vital-support-but-dont-hold-your-breath/,"","Bitcoin price spikes up to a vital support , but dont hold your breath",20220705T101500Z,"",tweaktown.com,English,United States,0.084,0.002,0.084,0
146,2022-07-06 13:17:18.081118+02,bitcoin,https://www.nytimes.com/2022/07/05/world/americas/el-salvador-bitcoin-national-currency.html,https://www.nytimes.com/2022/07/05/world/americas/el-salvador-bitcoin-national-currency.amp.html,El Salvador Bitcoin Bet Isnt Paying Off - The New York Times,20220705T151500Z,https://static01.nyt.com/images/2022/06/29/world/00salvador-crypto-2/merlin_207893607_ace55d2c-9961-4d87-8540-8178d9bc5c85-facebookJumbo.jpg,nytimes.com,English,United States,0.061,0.005,0.061,0
147,2022-07-06 13:17:18.085146+02,bitcoin,https://www.bangkokpost.com/business/2340217/bitcoin-hints-at-a-bottom-but-it-may-be-different-this-time,"","Bitcoin hints at a bottom , but it may be different this time",20220705T073000Z,https://static.bangkokpost.com/media/content/20220705/c1_2340217_700.jpg,bangkokpost.com,English,Thailand,0.009,0.359,-0.359,0
148,2022-07-06 13:17:18.089145+02,bitcoin,https://www.bnnbloomberg.ca/crypto-mining-giant-dumped-most-of-its-bitcoin-holdings-in-june-1.1788023,https://www.bnnbloomberg.ca/crypto-mining-giant-dumped-most-of-its-bitcoin-holdings-in-june-1.1788023.amp.html,Crypto Mining Giant Dumped Most of Its Bitcoin Holdings in June,20220705T174500Z,http://www.bnnbloomberg.ca/polopoly_fs/1.1788024!/fileimage/httpImage/image.jpg_gen/derivatives/landscape_620/darin-feinstein-co-founder-of-core-scientific-during-the-bitcoin-2022-conference-in-miami-florida-on-april-8-2022.jpg,bnnbloomberg.ca,English,Canada,0.002,0.984,-2,0
149,2022-07-06 13:17:18.094145+02,bitcoin,https://news.am/eng/news/710398.html,"",Bitcoin rises in price,20220705T110000Z,https://news.am/img/news/71/03/98/default.jpg,news.am,English,Armenia,0.989,0.001,2,0
150,2022-07-06 13:17:18.097316+02,bitcoin,https://finance.yahoo.com/news/bitcoin-hints-bottom-may-different-140000863.html,https://finance.yahoo.com/amphtml/news/bitcoin-hints-bottom-may-different-140000863.html,"Bitcoin Hints at a Bottom , But It May Be Different This Time",20220705T103000Z,https://s.yimg.com/ny/api/res/1.2/h.Y6TImuKirOYSgfAg9Ssw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzY-/https://s.yimg.com/uu/api/res/1.2/a4ys70X1egIBVm7mm72v.Q--~B/aD0xMTE4O3c9MTk4NjthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/bloomberg_technology_68/1b41cb21334903b1f5982508ee855a8c,finance.yahoo.com,English,United States,0.009,0.359,-0.359,0
151,2022-07-06 13:17:18.101705+02,bitcoin,https://article.wn.com/view/2022/07/05/Bitcoin_Ethereum_Jump_as_Crypto_Market_Stages_Mini_Rally/,"","Bitcoin , Ethereum Jump as Crypto Market Stages Mini Rally",20220705T160000Z,https://ecdn7.wn.com/o25/ph/img/46/22/ac22b1b2b11ab64e5ec5e107e71a-grande.jpg,article.wn.com,English,United States,0.986,0.002,2,0
152,2022-07-06 13:17:18.103704+02,bitcoin,https://menafn.com/1104481922/Best-Bitcoin-Casino-In-2022-Betbeard,"",Best Bitcoin Casino In 2022 Betbeard,20220705T191500Z,https://menafn.com/updates/pr/2022-07/05/ND_6251aimage_story.jpg,menafn.com,English,Qatar,0.987,0.001,2,0
153,2022-07-06 13:17:18.106704+02,bitcoin,https://www.albawaba.com/business/crypto-prices-today-bitcoin-20k-1483067,https://www.albawaba.com/amp/business/crypto-prices-today-bitcoin-20k-1483067,Crypto Prices Today : Bitcoin Up to $20K,20220705T080000Z,https://www.albawaba.com/sites/default/files/styles/default/public/im_new/rimshami/bitcoin-shutterstock-15Jan22.jpg?itok=MewF17zU,albawaba.com,English,Israel,0.99,0.002,2,0
154,2022-07-06 13:17:18.108708+02,bitcoin,https://www.afr.com/technology/bitcoin-hints-at-a-bottom-but-it-may-be-different-this-time-20220705-p5azby,"","Crypto crash : Bitcoin hints at a bottom , but it may be different this time",20220705T090000Z,https://static.ffx.io/images/$zoom_0.1226%2C$multiply_4%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_11/t_crop_custom/c_scale%2Cw_800%2Cq_88%2Cf_jpg/t_afr_no_label_no_age_social_wm/87749c07f32afa99682ecbbd0fc367cbf67a0b23,afr.com,English,Australia,0.013,0.499,-0.499,0
155,2022-07-06 13:17:18.110708+02,bitcoin,https://www.businesslive.co.za/bloomberg/news/2022-07-05-bitcoin-signs-hint-at-a-bottom/,"",Bitcoin signs hint at a bottom,20220705T090000Z,"",businesslive.co.za,English,South Africa,0.002,0.962,-2,0
156,2022-07-06 13:17:18.112968+02,bitcoin,https://www.indiatoday.in/business/story/bitcoin-price-gains-cryptocurrency-1970392-2022-07-05,https://www.indiatoday.in/amp/business/story/bitcoin-price-gains-cryptocurrency-1970392-2022-07-05,Bitcoin gains but cryptocurrency market continues to bleed,20220705T084500Z,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202207/6SAMNTRT7VOPROLBF6PSNBNXIU_2-647x363.jpeg?rVPY1MkxyO.9BNI.hCm4VDiDyebXQRD6,indiatoday.in,English,India,0.901,0.026,2,0
157,2022-07-06 13:17:18.116976+02,bitcoin,https://www.cmcmarkets.com/en-sg/news-and-analysis/a-short-term-bottoming-opportunity-in-bitcoin,https://www.cmcmarkets.com/en-sg/news-and-analysis/a-short-term-bottoming-opportunity-in-bitcoin_amp,A short - term bottoming opportunity in Bitcoin,20220705T043000Z,https://assets.cmcmarkets.com/images/bitcoin-gb92d36d7f_1280_medium.jpg,cmcmarkets.com,English,United Kingdom,0.025,0.001,0.025,0
158,2022-07-06 13:17:18.120976+02,bitcoin,https://www.cmcmarkets.com/en/news-and-analysis/a-short-term-bottoming-opportunity-in-bitcoin,https://www.cmcmarkets.com/en/news-and-analysis/a-short-term-bottoming-opportunity-in-bitcoin_amp,A short - term bottoming opportunity in Bitcoin,20220705T043000Z,https://assets.cmcmarkets.com/images/bitcoin-gb92d36d7f_1280_medium.jpg,cmcmarkets.com,English,United Kingdom,0.025,0.001,0.025,0
159,2022-07-06 13:17:18.124627+02,bitcoin,https://www.coinspeaker.com/bitcoin-mining-revenues-ethereum/,https://www.coinspeaker.com/bitcoin-mining-revenues-ethereum/amp/,Bitcoin Mining Revenues Flipped Ethereum in June for 1st Time in a Year,20220705T144500Z,https://www.coinspeaker.com/wp-content/uploads/2022/07/bitcoin-mining-revenues-ethereum.jpg,coinspeaker.com,English,United States,0.985,0.001,2,0
160,2022-07-06 13:17:18.129485+02,bitcoin,https://www.etftrends.com/crypto-channel/deutsche-bank-says-bitcoin-could-be-poised-for-year-end-pop/,https://www.etftrends.com/crypto-channel/deutsche-bank-says-bitcoin-could-be-poised-for-year-end-pop/amp/,Deutsche Bank Says Bitcoin Could Be Poised for Year - End Pop,20220705T180000Z,https://www.etftrends.com/wp-content/uploads/2022/07/Deutsche-Bank-Says-Bitcoin-Could-Be-Poised-for-Year-End-Pop.jpg,etftrends.com,English,China,0.989,0.002,2,0
161,2022-07-06 13:17:18.131483+02,bitcoin,https://www.wealthmanagement.com/alternative-investments/bitcoin-hints-bottom-it-may-be-different-time,"","Bitcoin Hints at a Bottom , But It May Be Different This Time",20220705T224500Z,https://www.wealthmanagement.com/sites/wealthmanagement.com/files/122717-Bitcoin-blockchain-DanKitwood2.jpg,wealthmanagement.com,English,United States,0.009,0.359,-0.359,0
162,2022-07-06 13:17:18.134488+02,bitcoin,https://article.wn.com/view/2022/07/05/bitcoin_bottom_getting_closer_as_speculators_almost_8216comp/,"",Bitcoin Bottom Getting Closer as Speculators Almost  Completely Expulsed : Glassnode,20220705T160000Z,https://ecdn9.wn.com/o25/ph/img/c3/fc/f12686e31675426b5cf1df60b2b9-grande.jpg,article.wn.com,English,United States,0.007,0.003,0.007,0
163,2022-07-06 13:17:49.581831+02,solana,https://www.forexlive.com/Education/fear-in-the-crypto-market-recedes-20220705/,https://www.forexlive.com/education/fear-in-the-crypto-market-recedes-20220705/amp/,Fear in the crypto market recedes,20220705T101500Z,https://images.forexlive.com/images/BTC_id_1a1fd402-6ec7-479c-9e8b-b033265ddb37_size900.jpg?v=1657015348776,forexlive.com,English,Greece,0.048,0.029,0.048,0
164,2022-07-06 13:17:49.584247+02,solana,https://www.bgr.in/news/crypto-prices-today-bitcoin-ethereum-rally-up-to-9-percent-as-market-rebounds-1293371/,https://www.bgr.in/news/crypto-prices-today-bitcoin-ethereum-rally-up-to-9-percent-as-market-rebounds-1293371/amp/,"Bitcoin , Ethereum rally up to 9 percent as crypto market rebounds",20220705T071500Z,https://st1.bgr.in/wp-content/uploads/2021/10/Bitcoin-1.jpg,bgr.in,English,India,0.99,0.002,2,0
165,2022-07-06 13:17:49.587245+02,solana,https://www.forbes.com/sites/billybambrough/2022/07/05/wolf-of-wall-street-issues-almost-certain-bitcoin-and-crypto-price-prediction-as-ethereum-bnb-xrp-solana-cardano-and-dogecoin-bounce/,https://www.forbes.com/sites/billybambrough/2022/07/05/wolf-of-wall-street-issues-almost-certain-bitcoin-and-crypto-price-prediction-as-ethereum-bnb-xrp-solana-cardano-and-dogecoin-bounce/amp/,"  Almost Certain   Wolf Of Wall Street  Issues Bullish Bitcoin And Crypto Price Prediction As Ethereum , BNB , XRP , Solana , Cardano And Dogecoin Bounce",20220705T143000Z,https://imageio.forbes.com/specials-images/imageserve/60585d3d60d1b3bd4a7ca8ff/0x0.jpg?format=jpg,forbes.com,English,United States,0.99,0.002,2,0
166,2022-07-06 13:17:49.589245+02,solana,http://www.itechpost.com/articles/111797/20220704/solan-based-protocol-crema-finance-loses-8-78-million-crypto.htm,https://www.itechpost.com/amp/articles/111797/20220704/solan-based-protocol-crema-finance-loses-8-78-million-crypto.htm,Solan - Based Protocol Crema Finance Loses $8 . 78 Million in Crypto From Hacking,20220705T010000Z,https://1401700980.rsc.cdn77.org/data/images/full/106809/solan-based-protocol-crema-finance-loses-8-78-million-in-crypto-from-hacking.jpg,itechpost.com,English,United States,0.002,0.98,-2,0
167,2022-07-06 13:17:49.59025+02,solana,https://www.albawaba.com/business/crypto-prices-today-bitcoin-20k-1483067,https://www.albawaba.com/amp/business/crypto-prices-today-bitcoin-20k-1483067,Crypto Prices Today : Bitcoin Up to $20K,20220705T080000Z,https://www.albawaba.com/sites/default/files/styles/default/public/im_new/rimshami/bitcoin-shutterstock-15Jan22.jpg?itok=MewF17zU,albawaba.com,English,Israel,0.99,0.002,2,0
168,2022-07-06 13:17:49.592262+02,solana,https://dailytimes.com.pk/962880/bitcoin-recovers-to-over-19k-nomura-warns-of-usuk-recession/,https://dailytimes.com.pk/962880/bitcoin-recovers-to-over-19k-nomura-warns-of-usuk-recession/amp/,"Bitcoin recovers to over $19k ; Nomura warns of US , UK recession",20220705T060000Z,https://dailytimes.com.pk/assets/uploads/2021/03/27/Bitcoin.jpg,dailytimes.com.pk,English,Pakistan,0.144,0.027,0.144,0
169,2022-07-06 13:17:49.594562+02,solana,https://www.indiatoday.in/business/story/bitcoin-price-gains-cryptocurrency-1970392-2022-07-05,https://www.indiatoday.in/amp/business/story/bitcoin-price-gains-cryptocurrency-1970392-2022-07-05,Bitcoin gains but cryptocurrency market continues to bleed,20220705T084500Z,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202207/6SAMNTRT7VOPROLBF6PSNBNXIU_2-647x363.jpeg?rVPY1MkxyO.9BNI.hCm4VDiDyebXQRD6,indiatoday.in,English,India,0.901,0.026,2,0
